,inventory_id,film_id,rental_duration,rental_rate,length,replacement_cost,rating,category,store_id,rental_id,rental_date,customer_id,amount,active,date,time,month,day
10571,391,86,6,4.99,121,11.99,0.0,0.0,2,8960,0.0,525,4.99,1,0.0,0.0,8,1
10572,387,86,6,4.99,121,11.99,0.0,0.0,1,9507,0.0,525,5.99,1,0.0,0.0,8,7
10573,3353,736,4,0.99,134,21.99,0.0,0.0,1,9702,0.0,525,0.99,1,0.0,0.0,8,2
10574,3350,736,4,0.99,134,21.99,0.0,0.0,1,3619,0.0,526,1.99,1,0.0,0.0,7,11
10575,3817,835,6,2.99,112,13.99,0.0,0.0,2,3905,0.0,526,5.99,1,0.0,0.0,7,15
10576,2721,597,5,4.99,184,12.99,1.0,0.0,2,4423,0.0,526,6.99,1,0.0,0.0,7,14
10577,2599,571,6,2.99,161,26.99,0.0,0.0,1,5056,0.0,526,2.99,1,0.0,0.0,7,10
10578,3321,730,3,0.99,46,28.99,0.0,0.0,2,5121,0.0,526,3.99,1,0.0,0.0,7,15
10579,1910,415,3,2.99,84,23.99,0.0,0.0,2,6316,0.0,526,7.99,1,0.0,0.0,7,19
10580,1183,263,6,4.99,154,14.99,0.0,0.0,2,6404,0.0,526,4.99,1,0.0,0.0,7,14
10581,1589,349,4,2.99,185,27.99,0.0,0.0,1,6650,0.0,526,2.99,1,0.0,0.0,7,14
10582,955,213,4,0.99,104,19.99,0.0,0.0,1,6671,0.0,526,3.99,1,0.0,0.0,7,19
10583,1888,412,6,4.99,102,25.99,1.0,0.0,1,7270,0.0,526,7.99,1,0.0,0.0,8,5
10584,1177,262,5,0.99,119,17.99,0.0,0.0,2,7343,0.0,526,0.99,1,0.0,0.0,7,30
10585,1682,367,6,0.99,153,20.99,0.0,0.0,1,7399,0.0,526,1.99,1,0.0,0.0,8,3
10586,1289,285,3,0.99,51,18.99,0.0,0.0,1,7543,0.0,526,5.99,1,0.0,0.0,8,4
10587,447,99,7,2.99,136,14.99,0.0,0.0,1,7883,0.0,526,2.99,1,0.0,0.0,8,2
10588,1511,330,7,4.99,112,22.99,0.0,0.0,2,8053,0.0,526,4.99,1,0.0,0.0,8,3
10589,3255,716,6,2.99,136,26.99,0.0,0.0,2,8232,0.0,526,4.99,1,0.0,0.0,8,6
10590,1000,223,7,2.99,76,24.99,0.0,0.0,2,8441,0.0,526,2.99,1,0.0,0.0,8,4
10591,2423,529,3,2.99,67,12.99,1.0,0.0,1,9577,0.0,526,6.99,1,0.0,0.0,8,7
10592,302,68,5,4.99,122,26.99,0.0,0.0,2,10020,0.0,526,4.99,1,0.0,0.0,8,2
10593,3665,800,7,2.99,126,19.99,0.0,0.0,2,10199,0.0,526,2.99,1,0.0,0.0,8,5
10594,1220,270,7,0.99,85,29.99,0.0,0.0,2,4888,0.0,527,0.99,1,0.0,0.0,7,10
10595,4469,976,6,0.99,111,12.99,0.0,0.0,2,5365,0.0,527,0.99,1,0.0,0.0,7,11
10596,296,67,5,2.99,77,24.99,0.0,1.0,2,6003,0.0,527,3.99,1,0.0,0.0,7,17
10597,3899,851,3,0.99,151,19.99,0.0,0.0,2,6011,0.0,527,4.99,1,0.0,0.0,7,18
10598,825,181,7,2.99,166,10.99,0.0,0.0,1,6050,0.0,527,2.99,1,0.0,0.0,7,15
10599,3328,732,5,0.99,58,17.99,1.0,1.0,1,6975,0.0,527,1.99,1,0.0,0.0,8,2
10600,2091,453,3,2.99,178,17.99,0.0,0.0,1,7506,0.0,527,8.99,1,0.0,0.0,8,5
10601,1365,301,4,0.99,155,24.99,0.0,0.0,1,8854,0.0,527,0.99,1,0.0,0.0,8,1
10602,3174,697,7,0.99,53,16.99,1.0,1.0,1,9750,0.0,527,0.99,1,0.0,0.0,8,6
10603,1621,354,6,4.99,85,18.99,1.0,0.0,1,3654,0.0,528,4.99,1,0.0,0.0,7,12
10604,3366,738,3,0.99,178,27.99,0.0,0.0,2,3664,0.0,528,0.99,1,0.0,0.0,7,8
10605,104,21,3,4.99,129,17.99,0.0,1.0,2,4050,0.0,528,9.99,1,0.0,0.0,7,15
10606,2897,637,7,4.99,131,16.99,0.0,0.0,1,4593,0.0,528,5.99,1,0.0,0.0,7,16
10607,3888,849,6,0.99,57,28.99,0.0,0.0,2,5215,0.0,528,3.99,1,0.0,0.0,7,18
10608,4568,998,6,0.99,105,10.99,0.0,0.0,2,6561,0.0,528,0.99,1,0.0,0.0,7,16
10609,2315,502,4,2.99,71,21.99,0.0,0.0,2,7569,0.0,528,7.99,1,0.0,0.0,8,5
10610,2444,533,4,2.99,98,21.99,0.0,0.0,1,8112,0.0,528,4.99,1,0.0,0.0,8,3
10611,3031,665,4,2.99,175,22.99,0.0,0.0,1,8727,0.0,528,3.99,1,0.0,0.0,8,3
10612,4221,917,3,2.99,152,24.99,0.0,0.0,2,9488,0.0,528,8.99,1,0.0,0.0,8,8
10613,524,115,5,2.99,167,27.99,0.0,1.0,2,10084,0.0,528,3.99,1,0.0,0.0,8,6
10614,1422,311,4,0.99,72,14.99,0.0,0.0,2,4045,0.0,529,0.99,1,0.0,0.0,7,11
10615,3957,863,5,0.99,141,9.99,0.0,0.0,1,4254,0.0,529,0.99,1,0.0,0.0,7,12
10616,764,167,6,4.99,109,10.99,0.0,0.0,1,4444,0.0,529,5.99,1,0.0,0.0,7,14
10617,2114,458,4,0.99,135,26.99,0.0,0.0,2,4553,0.0,529,0.99,1,0.0,0.0,7,9
10618,3588,785,6,4.99,80,20.99,0.0,0.0,1,5993,0.0,529,4.99,1,0.0,0.0,7,14
10619,1987,433,4,2.99,95,23.99,0.0,0.0,1,6538,0.0,529,6.99,1,0.0,0.0,7,20
10620,1795,390,4,4.99,84,20.99,0.0,0.0,1,6541,0.0,529,5.99,1,0.0,0.0,7,17
10621,3161,694,6,4.99,98,15.99,0.0,0.0,1,6908,0.0,529,7.99,1,0.0,0.0,7,21
10622,143,29,5,2.99,168,11.99,0.0,1.0,1,7128,0.0,529,3.99,1,0.0,0.0,8,2
10623,4054,882,4,0.99,99,24.99,0.0,0.0,1,8708,0.0,529,2.99,1,0.0,0.0,8,4
10624,1394,305,6,2.99,91,24.99,0.0,0.0,2,8979,0.0,529,5.99,1,0.0,0.0,8,8
10625,2957,648,7,4.99,148,17.99,0.0,0.0,2,9310,0.0,529,4.99,1,0.0,0.0,8,3
10626,3063,673,3,0.99,118,19.99,0.0,0.0,1,9375,0.0,529,0.99,1,0.0,0.0,8,2
10627,1299,286,7,2.99,158,16.99,0.0,0.0,2,3669,0.0,530,2.99,1,0.0,0.0,7,10
10628,1695,369,4,4.99,56,22.99,0.0,0.0,2,3887,0.0,530,4.99,1,0.0,0.0,7,7
10629,3078,677,6,0.99,136,25.99,0.0,0.0,1,5663,0.0,530,0.99,1,0.0,0.0,7,15
10630,1435,314,3,0.99,91,13.99,0.0,0.0,1,7031,0.0,530,3.99,1,0.0,0.0,8,2
10631,4414,965,6,0.99,112,28.99,1.0,0.0,1,7075,0.0,530,1.99,1,0.0,0.0,8,3
10632,2458,536,3,2.99,65,18.99,0.0,0.0,2,7218,0.0,530,4.99,1,0.0,0.0,8,1
10633,1362,300,5,4.99,102,21.99,0.0,0.0,2,8208,0.0,530,4.99,1,0.0,0.0,8,1
10634,1726,376,4,0.99,155,20.99,1.0,0.0,2,8736,0.0,530,0.99,1,0.0,0.0,7,30
10635,3147,691,6,4.99,159,29.99,0.0,0.0,1,9914,0.0,530,4.99,1,0.0,0.0,8,5
10636,810,176,6,0.99,87,21.99,0.0,0.0,2,10211,0.0,530,3.99,1,0.0,0.0,8,10
10637,949,211,7,4.99,165,20.99,0.0,0.0,1,3921,0.0,531,5.99,1,0.0,0.0,7,14
10638,4485,980,4,4.99,75,12.99,0.0,0.0,1,5587,0.0,531,5.99,1,0.0,0.0,7,15
10639,4015,875,6,0.99,173,9.99,0.0,0.0,1,5850,0.0,531,0.99,1,0.0,0.0,7,15
10640,350,77,5,4.99,61,15.99,1.0,0.0,2,5904,0.0,531,4.99,1,0.0,0.0,7,13
10641,1174,260,3,4.99,132,9.99,1.0,0.0,2,6756,0.0,531,4.99,1,0.0,0.0,7,13
10642,34,7,6,4.99,62,28.99,0.0,0.0,2,6876,0.0,531,4.99,1,0.0,0.0,7,16
10643,2512,552,5,0.99,130,15.99,0.0,0.0,2,7204,0.0,531,2.99,1,0.0,0.0,8,3
10644,1153,255,6,4.99,175,21.99,0.0,0.0,1,7391,0.0,531,6.99,1,0.0,0.0,8,4
10645,120,24,6,2.99,181,19.99,0.0,0.0,1,7444,0.0,531,2.99,1,0.0,0.0,7,28
10646,3071,676,7,4.99,137,16.99,0.0,0.0,1,7753,0.0,531,6.99,1,0.0,0.0,8,6
10647,140,28,5,4.99,91,16.99,0.0,0.0,1,8359,0.0,531,5.99,1,0.0,0.0,8,4
10648,2841,623,4,0.99,75,9.99,0.0,0.0,2,8860,0.0,531,4.99,1,0.0,0.0,8,6
10649,3698,809,5,0.99,156,14.99,0.0,0.0,2,8943,0.0,531,0.99,1,0.0,0.0,8,2
10650,1068,238,4,2.99,57,29.99,1.0,0.0,1,9107,0.0,531,4.99,1,0.0,0.0,8,5
10651,482,106,4,2.99,61,14.99,1.0,0.0,1,4336,0.0,532,2.99,1,0.0,0.0,7,10
10652,4399,961,7,4.99,161,22.99,0.0,0.0,2,4962,0.0,532,4.99,1,0.0,0.0,7,15
10653,2213,479,7,0.99,128,12.99,0.0,0.0,1,5190,0.0,532,2.99,1,0.0,0.0,7,18
10654,2241,484,3,2.99,172,13.99,0.0,0.0,2,5253,0.0,532,7.99,1,0.0,0.0,7,17
10655,2573,563,6,4.99,165,16.99,0.0,0.0,2,5278,0.0,532,4.99,1,0.0,0.0,7,15
10656,3553,777,5,4.99,158,10.99,0.0,0.0,1,5805,0.0,532,8.99,1,0.0,0.0,7,19
10657,2602,571,6,2.99,161,26.99,0.0,0.0,2,5887,0.0,532,2.99,1,0.0,0.0,7,15
10658,4332,944,6,4.99,179,29.99,0.0,0.0,2,6345,0.0,532,7.99,1,0.0,0.0,7,20
10659,2049,445,5,2.99,100,11.99,1.0,0.0,1,6598,0.0,532,4.99,1,0.0,0.0,7,19
10660,1552,341,5,0.99,82,13.99,0.0,0.0,1,6730,0.0,532,3.99,1,0.0,0.0,7,20
10661,4329,944,6,4.99,179,29.99,0.0,0.0,1,7192,0.0,532,4.99,1,0.0,0.0,7,30
10662,3068,674,3,0.99,99,11.99,0.0,0.0,1,7572,0.0,532,2.99,1,0.0,0.0,8,1
10663,4244,922,7,4.99,107,22.99,0.0,0.0,2,8273,0.0,532,5.99,1,0.0,0.0,8,6
10664,2923,643,3,2.99,118,22.99,0.0,0.0,1,9843,0.0,532,2.99,1,0.0,0.0,8,1
10665,3284,723,3,2.99,82,29.99,0.0,0.0,2,4112,0.0,533,8.99,1,0.0,0.0,7,16
10666,691,151,5,4.99,143,26.99,0.0,0.0,1,4788,0.0,533,4.99,1,0.0,0.0,7,11
10667,3783,828,7,2.99,79,12.99,1.0,0.0,2,6781,0.0,533,2.99,1,0.0,0.0,7,15
10668,897,200,7,0.99,133,27.99,0.0,0.0,1,6834,0.0,533,0.99,1,0.0,0.0,7,19
10669,1203,267,4,4.99,140,14.99,0.0,0.0,1,6837,0.0,533,9.99,1,0.0,0.0,7,21
10670,3421,749,6,4.99,153,19.99,0.0,0.0,2,7555,0.0,533,4.99,1,0.0,0.0,8,2
10671,1427,312,4,4.99,75,20.99,0.0,0.0,2,8093,0.0,533,8.99,1,0.0,0.0,8,5
10672,1080,241,4,0.99,125,20.99,0.0,0.0,1,8104,0.0,533,2.99,1,0.0,0.0,8,3
10673,4519,986,6,2.99,85,24.99,0.0,0.0,2,8250,0.0,533,2.99,1,0.0,0.0,8,4
10674,1520,331,6,2.99,90,25.99,0.0,0.0,2,8471,0.0,533,2.99,1,0.0,0.0,8,1
10675,283,63,6,0.99,73,21.99,0.0,0.0,2,8676,0.0,533,1.99,1,0.0,0.0,8,5
10676,2404,525,4,0.99,140,29.99,0.0,0.0,1,8786,0.0,533,1.99,1,0.0,0.0,8,3
10677,4023,876,3,2.99,91,11.99,0.0,0.0,1,10090,0.0,533,3.99,1,0.0,0.0,8,4
10678,2262,489,4,0.99,54,14.99,0.0,0.0,1,3735,0.0,534,2.99,0,0.0,0.0,7,12
10679,202,45,5,4.99,83,14.99,0.0,0.0,1,4998,0.0,534,4.99,0,0.0,0.0,7,10
10680,1963,428,6,2.99,141,21.99,0.0,0.0,1,7113,0.0,534,2.99,0,0.0,0.0,7,30
10681,1017,228,4,0.99,143,16.99,0.0,0.0,1,7662,0.0,534,2.99,0,0.0,0.0,8,3
10682,3436,753,3,0.99,48,20.99,0.0,0.0,2,8633,0.0,534,0.99,0,0.0,0.0,8,1
10683,2068,448,3,2.99,172,25.99,0.0,0.0,2,9456,0.0,534,5.99,0,0.0,0.0,8,5
10684,3904,852,4,0.99,103,27.99,0.0,0.0,1,9464,0.0,534,4.99,0,0.0,0.0,8,7
10685,419,92,7,4.99,72,19.99,0.0,0.0,1,4331,0.0,535,4.99,1,0.0,0.0,7,13
10686,1653,361,5,2.99,89,25.99,0.0,0.0,1,4718,0.0,535,6.99,1,0.0,0.0,7,17
10687,80,16,6,2.99,180,23.99,0.0,0.0,2,4743,0.0,535,2.99,1,0.0,0.0,7,11
10688,298,67,5,2.99,77,24.99,0.0,1.0,2,4914,0.0,535,6.99,1,0.0,0.0,7,17
10689,1166,258,6,0.99,96,11.99,0.0,0.0,2,5588,0.0,535,0.99,1,0.0,0.0,7,16
10690,1463,320,4,4.99,80,28.99,0.0,0.0,2,5890,0.0,535,8.99,1,0.0,0.0,7,18
10691,3786,829,7,2.99,138,12.99,0.0,0.0,1,6504,0.0,535,2.99,1,0.0,0.0,7,17
10692,1471,322,5,2.99,100,29.99,1.0,0.0,1,8395,0.0,535,2.99,1,0.0,0.0,7,31
10693,2532,556,6,4.99,127,26.99,0.0,0.0,1,8645,0.0,535,4.99,1,0.0,0.0,7,30
10694,414,91,5,0.99,98,17.99,0.0,0.0,1,9440,0.0,535,0.99,1,0.0,0.0,8,4
10695,1796,390,4,4.99,84,20.99,0.0,0.0,1,9524,0.0,535,4.99,1,0.0,0.0,8,4
10696,79,16,6,2.99,180,23.99,0.0,0.0,2,3483,0.0,536,4.99,1,0.0,0.0,7,13
10697,4546,992,5,0.99,176,17.99,0.0,0.0,2,3514,0.0,536,0.99,1,0.0,0.0,7,9
10698,2768,608,6,2.99,166,11.99,0.0,0.0,2,4448,0.0,536,2.99,1,0.0,0.0,7,13
10699,2278,493,5,0.99,92,18.99,0.0,0.0,2,5196,0.0,536,0.99,1,0.0,0.0,7,13
10700,3289,724,5,2.99,110,15.99,0.0,0.0,2,6400,0.0,536,5.99,1,0.0,0.0,7,19
10701,3570,781,4,4.99,127,15.99,0.0,0.0,2,7065,0.0,536,4.99,1,0.0,0.0,7,30
10702,4489,980,4,4.99,75,12.99,0.0,0.0,2,8535,0.0,536,4.99,1,0.0,0.0,7,31
10703,3549,776,6,4.99,90,11.99,0.0,0.0,1,8679,0.0,536,4.99,1,0.0,0.0,8,2
10704,1556,341,5,0.99,82,13.99,0.0,0.0,2,8958,0.0,536,2.99,1,0.0,0.0,8,6
10705,3484,764,3,4.99,150,28.99,1.0,0.0,1,9411,0.0,536,8.99,1,0.0,0.0,8,6
10706,3076,676,7,4.99,137,16.99,0.0,0.0,2,9727,0.0,536,4.99,1,0.0,0.0,8,3
10707,2114,458,4,0.99,135,26.99,0.0,0.0,2,10019,0.0,536,3.99,1,0.0,0.0,8,7
10708,869,191,6,0.99,143,27.99,0.0,0.0,1,3555,0.0,537,0.99,1,0.0,0.0,7,10
10709,1411,309,6,0.99,98,29.99,0.0,0.0,1,3853,0.0,537,0.99,1,0.0,0.0,7,7
10710,1151,254,4,2.99,159,11.99,0.0,0.0,2,5630,0.0,537,2.99,1,0.0,0.0,7,14
10711,1520,331,6,2.99,90,25.99,0.0,0.0,2,5877,0.0,537,5.99,1,0.0,0.0,7,19
10712,3064,673,3,0.99,118,19.99,0.0,0.0,2,6310,0.0,537,2.99,1,0.0,0.0,7,16
10713,3859,845,7,4.99,48,9.99,0.0,0.0,1,6409,0.0,537,4.99,1,0.0,0.0,7,13
10714,3127,687,6,0.99,138,15.99,0.0,0.0,2,6746,0.0,537,0.99,1,0.0,0.0,7,17
10715,2365,514,6,2.99,69,17.99,0.0,0.0,2,7179,0.0,537,2.99,1,0.0,0.0,7,28
10716,30,6,3,2.99,169,17.99,0.0,0.0,2,7810,0.0,537,4.99,1,0.0,0.0,8,2
10717,719,158,6,2.99,124,16.99,0.0,0.0,1,8126,0.0,537,4.99,1,0.0,0.0,8,5
10718,1483,324,3,4.99,148,11.99,0.0,0.0,2,8256,0.0,537,4.99,1,0.0,0.0,7,31
10719,958,213,4,0.99,104,19.99,0.0,0.0,1,9967,0.0,537,2.99,1,0.0,0.0,8,6
10720,793,173,7,4.99,65,25.99,0.0,0.0,2,3554,0.0,538,4.99,1,0.0,0.0,7,9
10721,3005,659,3,4.99,109,14.99,0.0,1.0,2,5135,0.0,538,8.99,1,0.0,0.0,7,16
10722,1550,340,6,4.99,183,14.99,0.0,0.0,1,5369,0.0,538,4.99,1,0.0,0.0,7,12
10723,2864,628,5,2.99,172,24.99,0.0,0.0,1,5486,0.0,538,2.99,1,0.0,0.0,7,14
10724,3257,716,6,2.99,136,26.99,0.0,0.0,2,5898,0.0,538,2.99,1,0.0,0.0,7,16
10725,2547,559,7,2.99,114,22.99,1.0,0.0,1,6130,0.0,538,2.99,1,0.0,0.0,7,16
10726,1733,377,7,0.99,135,20.99,1.0,0.0,2,6332,0.0,538,0.99,1,0.0,0.0,7,13
10727,60,12,6,0.99,136,22.99,0.0,0.0,1,6936,0.0,538,0.99,1,0.0,0.0,7,30
10728,2892,635,7,0.99,58,15.99,0.0,0.0,2,7694,0.0,538,0.99,1,0.0,0.0,7,31
10729,2631,577,4,0.99,64,10.99,0.0,0.0,1,8765,0.0,538,0.99,1,0.0,0.0,7,31
10730,3831,839,5,0.99,130,23.99,0.0,0.0,2,9307,0.0,538,0.99,1,0.0,0.0,8,1
10731,3576,782,6,2.99,60,26.99,0.0,0.0,2,9643,0.0,538,4.99,1,0.0,0.0,8,8
10732,3945,861,3,4.99,111,12.99,0.0,0.0,1,9897,0.0,538,4.99,1,0.0,0.0,8,2
10733,3049,670,4,4.99,48,17.99,0.0,0.0,1,9939,0.0,538,8.99,1,0.0,0.0,8,8
10734,3611,789,7,2.99,79,15.99,0.0,0.0,1,4035,0.0,539,2.99,1,0.0,0.0,7,14
10735,808,176,6,0.99,87,21.99,0.0,0.0,1,4247,0.0,539,0.99,1,0.0,0.0,7,10
10736,3072,676,7,4.99,137,16.99,0.0,0.0,1,5086,0.0,539,4.99,1,0.0,0.0,7,16
10737,51,10,6,4.99,63,24.99,0.0,0.0,2,5139,0.0,539,7.99,1,0.0,0.0,7,18
10738,2037,443,6,2.99,49,11.99,0.0,0.0,2,5493,0.0,539,2.99,1,0.0,0.0,7,15
10739,4478,979,6,4.99,100,10.99,0.0,0.0,1,6874,0.0,539,5.99,1,0.0,0.0,7,19
10740,541,118,7,0.99,85,26.99,0.0,0.0,1,7781,0.0,539,2.99,1,0.0,0.0,8,6
10741,2607,572,4,2.99,64,9.99,0.0,0.0,1,8247,0.0,539,6.99,1,0.0,0.0,8,6
10742,1317,291,5,0.99,174,10.99,0.0,0.0,1,8761,0.0,539,5.99,1,0.0,0.0,8,8
10743,4544,992,5,0.99,176,17.99,0.0,0.0,2,9250,0.0,539,0.99,1,0.0,0.0,8,4
10744,225,50,3,2.99,182,20.99,1.0,0.0,2,9777,0.0,539,7.99,1,0.0,0.0,8,8
10745,1038,232,7,2.99,147,29.99,0.0,0.0,1,9796,0.0,539,4.99,1,0.0,0.0,8,9
10746,1888,412,6,4.99,102,25.99,1.0,0.0,1,4628,0.0,540,4.99,1,0.0,0.0,7,10
10747,1856,403,5,4.99,121,18.99,0.0,0.0,2,4991,0.0,540,4.99,1,0.0,0.0,7,13
10748,262,58,6,2.99,122,16.99,1.0,0.0,2,6103,0.0,540,2.99,1,0.0,0.0,7,16
10749,1359,300,5,4.99,102,21.99,0.0,0.0,1,6145,0.0,540,7.99,1,0.0,0.0,7,19
10750,2562,561,6,2.99,123,26.99,0.0,0.0,1,6182,0.0,540,2.99,1,0.0,0.0,7,17
10751,3655,798,4,4.99,74,11.99,0.0,0.0,1,6748,0.0,540,6.99,1,0.0,0.0,7,18
10752,1122,249,7,0.99,176,26.99,1.0,0.0,1,6919,0.0,540,0.99,1,0.0,0.0,7,18
10753,155,32,6,4.99,119,11.99,0.0,0.0,2,9762,0.0,540,4.99,1,0.0,0.0,8,5
10754,2728,598,6,0.99,57,22.99,1.0,0.0,1,9815,0.0,540,2.99,1,0.0,0.0,8,8
10755,2317,503,3,2.99,171,24.99,0.0,0.0,1,5018,0.0,541,2.99,1,0.0,0.0,7,10
10756,1571,345,3,0.99,161,17.99,0.0,0.0,1,5197,0.0,541,4.99,1,0.0,0.0,7,16
10757,4560,995,5,4.99,86,11.99,0.0,0.0,1,6468,0.0,541,7.99,1,0.0,0.0,7,20
10758,2283,494,4,0.99,120,21.99,0.0,0.0,1,6718,0.0,541,2.99,1,0.0,0.0,7,18
10759,4269,929,5,4.99,128,21.99,0.0,0.0,1,8113,0.0,541,8.99,1,0.0,0.0,8,6
10760,301,68,5,4.99,122,26.99,0.0,0.0,1,8322,0.0,541,4.99,1,0.0,0.0,8,2
10761,2266,489,4,0.99,54,14.99,0.0,0.0,2,9603,0.0,541,0.99,1,0.0,0.0,8,2
10762,2880,631,4,0.99,64,11.99,1.0,0.0,2,5293,0.0,542,0.99,1,0.0,0.0,7,11
10763,994,222,4,4.99,64,27.99,0.0,0.0,1,5477,0.0,542,6.99,1,0.0,0.0,7,15
10764,2154,465,4,4.99,59,17.99,0.0,0.0,2,6077,0.0,542,5.99,1,0.0,0.0,7,16
10765,4556,994,6,4.99,100,29.99,0.0,0.0,1,6325,0.0,542,5.99,1,0.0,0.0,7,18
10766,4487,980,4,4.99,75,12.99,0.0,0.0,1,6887,0.0,542,9.99,1,0.0,0.0,7,21
10767,573,124,3,4.99,163,16.99,0.0,0.0,2,7672,0.0,542,8.99,1,0.0,0.0,8,4
10768,551,120,3,4.99,92,16.99,0.0,0.0,1,8533,0.0,542,4.99,1,0.0,0.0,8,1
10769,412,91,5,0.99,98,17.99,0.0,0.0,1,8544,0.0,542,3.99,1,0.0,0.0,8,6
10770,3613,789,7,2.99,79,15.99,0.0,0.0,2,4887,0.0,543,2.99,1,0.0,0.0,7,15
10771,374,83,5,2.99,50,18.99,1.0,0.0,1,5467,0.0,543,4.99,1,0.0,0.0,7,16
10772,3774,826,7,4.99,124,19.99,0.0,0.0,2,6013,0.0,543,4.99,1,0.0,0.0,7,14
10773,228,51,5,2.99,75,10.99,0.0,0.0,1,7312,0.0,543,2.99,1,0.0,0.0,7,31
10774,4040,880,6,2.99,152,9.99,0.0,0.0,1,8580,0.0,543,2.99,1,0.0,0.0,8,4
10775,3036,666,4,4.99,145,27.99,0.0,0.0,1,8845,0.0,543,4.99,1,0.0,0.0,8,2
10776,4047,880,6,2.99,152,9.99,0.0,0.0,2,9505,0.0,543,2.99,1,0.0,0.0,8,5
10777,1438,314,3,0.99,91,13.99,0.0,0.0,2,9999,0.0,543,0.99,1,0.0,0.0,8,1
10778,360,79,5,0.99,114,10.99,0.0,0.0,1,4395,0.0,544,0.99,1,0.0,0.0,7,8
10779,2859,626,5,2.99,57,12.99,1.0,0.0,2,4703,0.0,544,2.99,1,0.0,0.0,7,13
10780,3397,745,5,4.99,162,23.99,0.0,0.0,2,4847,0.0,544,6.99,1,0.0,0.0,7,15
10781,2011,437,7,2.99,109,13.99,0.0,0.0,2,8566,0.0,544,2.99,1,0.0,0.0,7,30
10782,2406,525,4,0.99,140,29.99,0.0,0.0,2,8937,0.0,544,5.99,1,0.0,0.0,8,8
10783,100,20,4,4.99,79,23.99,0.0,0.0,1,8963,0.0,544,9.99,1,0.0,0.0,8,8
10784,2989,655,5,4.99,109,22.99,0.0,0.0,2,3693,0.0,545,8.99,1,0.0,0.0,7,15
10785,4343,946,3,4.99,144,14.99,0.0,0.0,2,3975,0.0,545,5.99,1,0.0,0.0,7,10
10786,3767,824,4,4.99,52,19.99,0.0,0.0,2,4597,0.0,545,5.99,1,0.0,0.0,7,13
10787,3307,728,3,0.99,63,26.99,0.0,0.0,1,5264,0.0,545,0.99,1,0.0,0.0,7,12
10788,4518,986,6,2.99,85,24.99,0.0,0.0,1,7078,0.0,545,5.99,1,0.0,0.0,8,5
10789,1169,259,4,2.99,116,15.99,0.0,0.0,1,8599,0.0,545,3.99,1,0.0,0.0,8,3
10790,2972,651,3,0.99,84,20.99,0.0,0.0,2,8848,0.0,545,2.99,1,0.0,0.0,8,3
10791,2066,448,3,2.99,172,25.99,0.0,0.0,2,9810,0.0,545,2.99,1,0.0,0.0,8,1
10792,4573,999,5,2.99,101,28.99,0.0,0.0,2,9942,0.0,545,4.99,1,0.0,0.0,8,7
10793,578,126,3,4.99,179,16.99,1.0,1.0,2,3738,0.0,546,4.99,1,0.0,0.0,7,9
10794,1318,291,5,0.99,174,10.99,0.0,0.0,1,4664,0.0,546,0.99,1,0.0,0.0,7,12
10795,1928,418,5,0.99,157,27.99,0.0,0.0,2,4734,0.0,546,0.99,1,0.0,0.0,7,10
10796,400,89,7,0.99,63,22.99,1.0,0.0,1,5629,0.0,546,0.99,1,0.0,0.0,7,16
10797,4098,892,3,4.99,104,18.99,0.0,0.0,2,6758,0.0,546,9.99,1,0.0,0.0,7,20
10798,2011,437,7,2.99,109,13.99,0.0,0.0,2,6786,0.0,546,2.99,1,0.0,0.0,7,16
10799,1290,285,3,0.99,51,18.99,0.0,0.0,1,6910,0.0,546,6.99,1,0.0,0.0,7,21
10800,3045,668,7,4.99,80,25.99,0.0,0.0,1,8532,0.0,546,4.99,1,0.0,0.0,8,2
10801,4048,881,5,4.99,71,13.99,0.0,0.0,2,9087,0.0,546,4.99,1,0.0,0.0,8,2
10802,2202,476,5,2.99,130,9.99,0.0,0.0,2,9308,0.0,267,6.99,1,0.0,0.0,8,8
10803,2216,479,7,0.99,128,12.99,0.0,0.0,2,9626,0.0,546,1.99,1,0.0,0.0,8,8
10804,2186,472,3,4.99,174,24.99,1.0,0.0,2,3679,0.0,547,4.99,1,0.0,0.0,7,8
10805,1805,392,5,4.99,51,13.99,0.0,0.0,1,3765,0.0,547,4.99,1,0.0,0.0,7,9
10806,3657,798,4,4.99,74,11.99,0.0,0.0,2,5327,0.0,547,4.99,1,0.0,0.0,7,12
10807,997,222,4,4.99,64,27.99,0.0,0.0,2,5854,0.0,547,4.99,1,0.0,0.0,7,13
10808,2892,635,7,0.99,58,15.99,0.0,0.0,2,6605,0.0,547,0.99,1,0.0,0.0,7,19
10809,3505,767,6,4.99,183,13.99,0.0,0.0,2,7420,0.0,547,4.99,1,0.0,0.0,7,30
10810,1733,377,7,0.99,135,20.99,1.0,0.0,2,7547,0.0,547,3.99,1,0.0,0.0,8,6
10811,43,9,3,2.99,114,21.99,0.0,0.0,1,7835,0.0,547,4.99,1,0.0,0.0,8,2
10812,3392,744,4,0.99,89,23.99,0.0,0.0,2,7859,0.0,547,3.99,1,0.0,0.0,8,4
10813,1608,351,4,2.99,106,10.99,0.0,0.0,2,8828,0.0,547,2.99,1,0.0,0.0,7,30
10814,376,83,5,2.99,50,18.99,1.0,0.0,1,3686,0.0,548,2.99,1,0.0,0.0,7,9
10815,2470,541,5,2.99,74,21.99,0.0,0.0,2,3777,0.0,548,2.99,1,0.0,0.0,7,11
